material_idx,material_id,material_name,family_id,family_size,family_basis,series_id,series_size,category,major_oxide_sum_wt_percent,major_oxide_sum_rounded,major_oxide_fields_reported,major_oxide_closure_threshold,major_oxide_closure_excluded,stress_group,exclusion_reason,primary_include,cohort,complete_all10_unqualified,ood_score,radial_score,nearest_selection_train_distance,has_3mj,has_4mj,has_5mj,has_7mj,has_9mj
1641,mix813,MIX813,fam_d43a90adfdff,1,singleton,series_mix,320,mixture,97.93,97.93,10,105.0,False,,,True,D_CORE,True,0.20316309977821254,0.15985878017114774,0.0,True,True,True,False,False
1642,mix815,MIX815,fam_a074923a67dc,1,singleton,series_mix,320,mixture,99.30000000000003,99.3,10,105.0,False,,,True,D_CORE,True,0.5488742648570728,0.36554759124981234,0.0,True,True,True,False,False
1643,mix817,MIX817,fam_286bbfb4bf84,1,singleton,series_mix,320,mixture,98.00999999999999,98.01,10,105.0,False,,,True,T_IN,True,0.18357972692186186,0.12973051423830056,0.08827025656214736,True,True,True,False,False
1644,mix819,MIX819,fam_8f08079898cc,1,singleton,series_mix,320,mixture,99.42999999999999,99.43,10,105.0,False,,,True,D_CORE,True,0.5327409548903922,0.3423712238735847,0.0,True,True,True,False,False
1645,mix83,MIX83,fam_17a6d6d48d3a,3,exact_chemistry,series_mix,320,mixture,98.65,98.65,10,105.0,False,,,True,D_CORE,True,0.9618253215605646,0.787511683590653,0.0,True,True,True,False,False
1646,mix86,MIX86,fam_f457655cc65d,3,exact_chemistry,series_mix,320,mixture,97.92999999999999,97.93,10,105.0,False,,,True,D_CORE,True,0.5245529776523405,0.33307458979578963,0.0,True,True,True,False,False
1647,mix87,MIX87,fam_f457655cc65d,3,exact_chemistry,series_mix,320,mixture,98.67,98.67,10,105.0,False,,,True,D_CORE,True,0.5245529776523405,0.33307458979578963,0.0,True,True,True,False,False
1648,mix89,MIX89,fam_f457655cc65d,3,exact_chemistry,series_mix,320,mixture,97.92999999999999,97.93,10,105.0,False,,,True,D_CORE,True,0.5245529776523405,0.33307458979578963,0.0,True,True,True,False,False
1649,mix99,MIX99,fam_d3a60dfb5926,3,exact_chemistry,series_mix,320,mixture,110.0,110.0,10,105.0,True,nonclosed_mixture,major_oxide_sum_gt_105:110,False,STRESS_NONCLOSED_MIXTURE,True,,,,True,True,True,False,False
1650,mkl,MKL,fam_4a0ea1158d3c,1,singleton,family_fam_4a0ea1158d3c,1,other,99.71000000000001,99.71,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,True,True
1651,mkmn,MKMN,fam_62ca36f5233f,1,singleton,family_fam_62ca36f5233f,1,other,99.52,99.52,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,True,True
1652,ml129,ML129,fam_7e3e4630475a,1,singleton,series_ml,34,other,100.10000000000001,100.1,10,105.0,False,,,True,D_CORE,True,0.3671761527050794,0.2894586664923366,0.0,True,True,True,False,False
1653,ml177,ML177,fam_1395c23a0176,1,singleton,series_ml,34,other,99.72,99.72,10,105.0,False,,,True,T_ALL5,True,0.359211265199718,0.27058291060888245,0.03785857215634289,True,True,True,True,True
1654,ml19,ML19,fam_92a4660f6a4a,1,singleton,series_ml,34,other,99.83999999999999,99.84,10,105.0,False,,,True,D_CORE,True,0.7499036623713975,0.5777606582254595,0.0,True,True,True,False,False
1655,ml190,ML190,fam_7d62e9b6579b,1,singleton,series_ml,34,other,99.71000000000001,99.71,10,105.0,False,,,True,D_CORE,True,0.35799441177827335,0.26871082842204447,0.0,True,True,True,False,False
1656,ml20,ML20,fam_f35bd58cfecc,1,singleton,series_ml,34,other,99.70000000000002,99.7,10,105.0,False,,,True,D_CORE,True,0.402820260595442,0.32246964584821264,0.0,True,True,True,False,False
1657,ml223,ML223,fam_a74b9159100f,1,singleton,series_ml,34,other,99.89,99.89,10,105.0,False,,,True,D_CORE,True,0.385512121141683,0.3001509938483813,0.0,True,True,True,False,False
1658,ml269,ML269,fam_54f04398eb6a,1,singleton,series_ml,34,other,99.61,99.61,10,105.0,False,,,True,D_CORE,True,0.35994183390134227,0.27832894525581786,0.0,True,True,True,False,False
1659,ml28,ML28,fam_b40d4f4b85dd,1,singleton,series_ml,34,other,99.69000000000001,99.69,10,105.0,False,,,True,T_ALL5,True,0.3728327975548713,0.29153911423219514,0.057367442942403646,True,True,True,True,True
1660,ml284,ML284,fam_96ed264e8622,1,singleton,series_ml,34,other,100.29,100.29,10,105.0,False,,,True,T_ALL5,True,0.4676938881281401,0.3662284607394453,0.08765108721195358,True,True,True,True,True
1661,ml285,ML285,fam_389bf3dd401e,1,singleton,series_ml,34,other,100.05999999999999,100.06,10,105.0,False,,,True,D_CORE,True,0.5086730923274547,0.414657266409913,0.0,True,True,True,False,False
1662,ml286,ML286,fam_a8b6c5e75bf3,1,singleton,series_ml,34,other,100.13,100.13,10,105.0,False,,,True,D_CORE,True,0.4530026688067662,0.3602810764768484,0.0,True,True,True,False,False
1663,ml287,ML287,fam_9589fa823c9a,1,singleton,series_ml,34,other,99.92999999999998,99.93,10,105.0,False,,,True,T_ALL5,True,0.8050194804990953,0.5973738727353404,0.12690788637664946,True,True,True,True,True
1664,ml288,ML288,fam_ee69be1b9660,1,singleton,series_ml,34,other,100.27000000000001,100.27,10,105.0,False,,,True,T_ALL5,True,0.3729380055105968,0.2895079375628103,0.09108466812486286,True,True,True,True,True
1665,ml31,ML31,fam_4a7ed7346414,1,singleton,series_ml,34,other,99.85000000000001,99.85,10,105.0,False,,,True,D_CORE,True,0.7843969611033431,0.5984330894950912,0.0,True,True,True,False,False
1666,ml34,ML34,fam_5f31e1763b05,1,singleton,series_ml,34,other,99.54,99.54,10,105.0,False,,,True,D_CORE,True,0.3641466968709399,0.2825833945754339,0.0,True,True,True,False,False
1667,ml37,ML37,fam_7fa1ee24dfce,1,singleton,series_ml,34,other,99.62,99.62,10,105.0,False,,,True,T_ALL5,True,0.36506288375453,0.2862074834914914,0.04468122810446947,True,True,True,True,True
1668,ml41,ML41,fam_1dab20969081,1,singleton,series_ml,34,other,99.14000000000001,99.14,10,105.0,False,,,True,T_ALL5,True,0.46043990750722497,0.40054859534729575,0.1939585031583866,True,True,True,True,True
1669,ml45,ML45,fam_b2de18d9fb37,1,singleton,series_ml,34,other,99.88999999999999,99.89,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,True,True
1670,ml47,ML47,fam_680c24858eee,1,singleton,series_ml,34,other,99.74,99.74,10,105.0,False,,,True,T_ALL5,True,0.37538131947541353,0.291080932808866,0.07546984351292538,True,True,True,True,True
1671,ml52,ML52,fam_c73e35d93488,1,singleton,series_ml,34,other,99.54,99.54,10,105.0,False,,,True,T_ALL5,True,0.39228870719343567,0.3149133893203024,0.055898711499208005,True,True,True,True,True
1672,ml62a,ML62A,fam_a5de9d6a7654,1,singleton,series_ml,34,other,99.50999999999999,99.51,10,105.0,False,,,True,T_ALL5,True,0.3805981235877358,0.31010785246565414,0.10120930771098667,True,True,True,True,True
1673,ml66,ML66,fam_f8a521c718d3,1,singleton,series_ml,34,other,100.16000000000001,100.16,10,105.0,False,,,True,T_ALL5,True,0.5444462141680533,0.41671863473910836,0.06459330564065086,True,True,True,True,True
1674,ml71,ML71,fam_ae17eae2b51c,1,singleton,series_ml,34,other,99.16000000000001,99.16,10,105.0,False,,,True,T_ALL5,True,0.4322767300868445,0.37184277589241616,0.11212212209559332,True,True,True,True,True
1675,ml72,ML72,fam_e45fd1c21dfb,1,singleton,series_ml,34,other,100.15999999999998,100.16,10,105.0,False,,,True,T_ALL5,True,0.3980394314650766,0.2836413738283896,0.11503324489111731,True,True,True,True,True
1676,ml80,ML80,fam_fc5d6e65edd1,1,singleton,series_ml,34,other,99.35000000000001,99.35,10,105.0,False,,,True,D_CORE,True,0.388940756054852,0.3032677584244739,0.0,True,True,True,False,False
1677,ml81,ML81,fam_e4ab56f44dbd,1,singleton,series_ml,34,other,99.64999999999999,99.65,10,105.0,False,,,True,T_ALL5,True,0.36952409912132345,0.2930708917480967,0.08218279326993203,True,True,True,True,True
1678,ml83,ML83,fam_a1aab12bfedc,1,singleton,series_ml,34,other,99.83,99.83,10,105.0,False,,,True,T_ALL5,True,0.4310408065935144,0.35865085585552386,0.13042860720076696,True,True,True,True,True
1679,ml84,ML84,fam_03cd41b3ecf6,1,singleton,series_ml,34,other,99.57000000000001,99.57,10,105.0,False,,,True,D_CORE,True,1.4105324006769524,0.9506998629930831,0.0,True,True,True,False,False
1680,ml85,ML85,fam_9d538b86b97c,1,singleton,series_ml,34,other,99.63,99.63,10,105.0,False,,,True,T_ALL5,True,1.3336402880450944,0.9071938214081859,0.15262345081226047,True,True,True,True,True
1681,ml86,ML86,fam_6c6502205c58,1,singleton,series_ml,34,other,99.61999999999999,99.62,10,105.0,False,,,True,T_ALL5,True,0.42027471027328345,0.3533781300253992,0.12597989938970688,True,True,True,True,True
1682,ml87,ML87,fam_cd8d05386170,1,singleton,series_ml,34,other,99.4,99.4,10,105.0,False,,,True,D_CORE,True,1.0848081401550167,0.7554005310598142,0.0,True,True,True,False,False
1683,ml88,ML88,fam_56d43a2474d7,1,singleton,series_ml,34,other,99.42,99.42,10,105.0,False,,,True,T_ALL5,True,0.9093973976567341,0.662033419839415,0.16172789185881245,True,True,True,True,True
1684,ml91,ML91,fam_d3be43e034af,1,singleton,series_ml,34,other,99.81000000000002,99.81,10,105.0,False,,,True,D_CORE,True,0.42061596547344426,0.3350026896015568,0.0,True,True,True,False,False
1685,ml95,ML95,fam_2efe8b15e6e2,1,singleton,series_ml,34,other,99.8,99.8,10,105.0,False,,,True,T_ALL5,True,0.36602582718240584,0.30113078219946565,0.09254132238796975,True,True,True,True,True
1686,mn45,MN45,fam_700fc2d493cd,1,singleton,family_fam_700fc2d493cd,1,other,99.61000000000001,99.61,9,105.0,False,,,True,D_CORE,True,,,,True,False,True,False,False
1687,mnw,MNW,fam_4f560eb5c28c,1,singleton,family_fam_4f560eb5c28c,1,other,99.37999999999998,99.38,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,True,True
1688,mq3moil,MQ3MOIL,fam_1f7a01a8e403,1,singleton,family_fam_1f7a01a8e403,1,other,99.61,99.61,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,True,True
1689,mr0602,MR0602,fam_9e9eec1eef98,1,singleton,family_fam_9e9eec1eef98,1,other,100.07999999999998,100.08,10,105.0,False,,,True,T_IN,True,0.6638967872620348,0.45007568892492156,0.4365725035517636,True,True,True,False,False
1690,mr0604,MR0604,fam_c99087c8fc4d,1,singleton,family_fam_c99087c8fc4d,1,other,99.99,99.99,10,105.0,False,,,True,D_CORE,True,0.6994577873643627,0.48378086368904943,0.0,True,True,True,False,False
1691,mr0607,MR0607,fam_0ebd21562243,1,singleton,family_fam_0ebd21562243,1,other,99.58999999999997,99.59,10,105.0,False,,,True,V_IN,True,0.7526852277978242,0.5359431024451233,0.4068069263674108,True,True,True,False,False
1692,mr0608,MR0608,fam_33a7320f444e,1,singleton,family_fam_33a7320f444e,1,other,99.66999999999999,99.67,10,105.0,False,,,True,V_IN,True,0.7015147560126036,0.5704149449677718,0.41387336411020775,True,True,True,False,False
1693,mr0609,MR0609,fam_8691d7e691bc,1,singleton,family_fam_8691d7e691bc,1,other,99.51,99.51,10,105.0,False,,,True,T_IN,True,0.9912792987517209,0.8368507357819696,0.40275968708863397,True,True,True,False,False
1694,mr0614,MR0614,fam_a0c2619d7513,1,singleton,family_fam_a0c2619d7513,1,other,100.01000000000002,100.01,10,105.0,False,,,True,T_OOD,True,1.832285629682632,1.1166909763922106,2.1052638401275523,True,True,True,False,False
1695,mr0616,MR0616,fam_067f6e11317b,1,singleton,family_fam_067f6e11317b,1,other,99.62,99.62,10,105.0,False,,,True,V_IN,True,0.5552934514943235,0.43989166166450006,0.3684894956160751,True,True,True,False,False
1696,mr0617,MR0617,fam_9be0fa131586,1,singleton,family_fam_9be0fa131586,1,other,99.69,99.69,10,105.0,False,,,True,D_CORE,True,0.6808635894135494,0.5849643946568971,0.0,True,True,True,False,False
1697,mr0618,MR0618,fam_de79c252d54a,1,singleton,family_fam_de79c252d54a,1,other,99.98,99.98,10,105.0,False,,,True,D_CORE,True,0.8856195131001275,0.7475748481623582,0.0,True,True,True,False,False
1698,mt0125,MT0125,fam_453daa17f1f4,1,singleton,family_fam_453daa17f1f4,1,other,99.86000000000001,99.86,10,105.0,False,,,True,D_CORE,True,1.0047167359548366,0.6577911600080155,0.0,True,True,True,False,False
1699,mt0132,MT0132,fam_244afb60445f,1,singleton,family_fam_244afb60445f,1,other,100.33,100.33,10,105.0,False,,,True,T_IN,True,0.9398708415878363,0.7911185805539133,0.52799293806684,True,True,True,False,False
1700,mt0134,MT0134,fam_ef9135dcc602,1,singleton,family_fam_ef9135dcc602,1,other,99.91,99.91,10,105.0,False,,,True,D_CORE,True,1.3884067514608107,0.9427833549690374,0.0,True,True,True,False,False
1701,mt0303,MT0303,fam_b28076edae72,1,singleton,family_fam_b28076edae72,1,other,99.66999999999999,99.67,10,105.0,False,,,True,T_IN,True,0.8606423638293281,0.6930150927601076,0.5492120733550182,True,True,True,False,False
1702,mt0304,MT0304,fam_58b3a309d023,1,singleton,family_fam_58b3a309d023,1,other,99.67999999999999,99.68,10,105.0,False,,,True,D_CORE,True,0.9977911486759811,0.7509408063151233,0.0,True,True,True,False,False
1703,mt0305,MT0305,fam_8fd9ddaef54e,1,singleton,family_fam_8fd9ddaef54e,1,other,99.87000000000002,99.87,10,105.0,False,,,True,A_SEEN_TEST,True,1.3646497944210059,0.9172292959804488,0.0,True,True,True,False,False
1704,mt0306,MT0306,fam_963a5fb31bbe,1,singleton,family_fam_963a5fb31bbe,1,other,99.51999999999998,99.52,10,105.0,False,,,True,D_CORE,True,1.0720684700506824,0.7842289500566778,0.0,True,True,True,False,False
1705,mt0308,MT0308,fam_5b14b54b085b,1,singleton,family_fam_5b14b54b085b,1,other,99.86,99.86,10,105.0,False,,,True,D_CORE,True,0.990801078658436,0.7398625726062827,0.0,True,True,True,False,False
1706,mt0309,MT0309,fam_36599aacd4eb,1,singleton,family_fam_36599aacd4eb,1,other,100.03999999999999,100.04,10,105.0,False,,,True,A_SEEN_TEST,True,1.1827891948644502,0.7625652503397254,0.0,True,True,True,False,False
1707,mt0409,MT0409,fam_7228ae1fae85,1,singleton,family_fam_7228ae1fae85,1,other,100.19999999999999,100.2,10,105.0,False,,,True,D_CORE,True,1.0135046984910365,0.6380161432798664,0.0,True,True,True,False,False
1708,mt0411,MT0411,fam_1ea9d7fb9751,1,singleton,family_fam_1ea9d7fb9751,1,other,100.19,100.19,10,105.0,False,,,True,D_CORE,True,1.0079570582795894,0.652077305049979,0.0,True,True,True,False,False
1709,mt0602,MT0602,fam_ef93da05ed6a,1,singleton,family_fam_ef93da05ed6a,1,other,100.33,100.33,10,105.0,False,,,True,D_CORE,True,0.8253144250420337,0.6239841228486194,0.0,True,True,True,False,False
1710,mt0604,MT0604,fam_cd55a50535ff,1,singleton,family_fam_cd55a50535ff,1,other,99.99,99.99,10,105.0,False,,,True,T_OOD,True,1.600755792739526,1.1894543044046908,0.9121398440732814,True,True,True,False,False
1711,mt0606,MT0606,fam_1e2c1c02f5c8,1,singleton,family_fam_1e2c1c02f5c8,1,other,100.11,100.11,10,105.0,False,,,True,V_IN,True,0.5882456548823948,0.43475552634590003,0.5119707914009115,True,True,True,False,False
1712,mt0613,MT0613,fam_d982b224920b,1,singleton,family_fam_d982b224920b,1,other,100.16,100.16,10,105.0,False,,,True,D_CORE,True,1.026740217846147,0.6359693700428267,0.0,True,True,True,False,False
1713,mt0614,MT0614,fam_ff83e3dd20a4,1,singleton,family_fam_ff83e3dd20a4,1,other,99.57000000000002,99.57,10,105.0,False,,,True,D_CORE,True,1.1723932262610084,0.8224962328512974,0.0,True,True,True,False,False
1714,mt0701,MT0701,fam_6082202b14e2,1,singleton,family_fam_6082202b14e2,1,other,99.59,99.59,10,105.0,False,,,True,T_OOD,True,1.4782042217943496,1.1381731470948577,0.4083178991532713,True,True,True,False,False
1715,mt0801,MT0801,fam_52963d40e335,1,singleton,family_fam_52963d40e335,1,other,100.06,100.06,10,105.0,False,,,True,V_IN,True,0.8984984377585588,0.7780676328252814,0.692981763071152,True,True,True,False,False
1716,mt959,MT959,fam_586e52f17f85,1,singleton,family_fam_586e52f17f85,1,other,100.11,100.11,10,105.0,False,,,True,D_CORE,True,1.0282935445494303,0.7499235061854691,0.0,True,True,True,False,False
1717,mt9811,MT9811,fam_bb7a13f46c94,1,singleton,family_fam_bb7a13f46c94,1,other,100.1,100.1,10,105.0,False,,,True,T_IN,True,0.7187043306831499,0.5738398329451094,0.590659044300357,True,True,True,False,False
1718,mt9816,MT9816,fam_d5e5d8820c5c,1,singleton,family_fam_d5e5d8820c5c,1,other,100.24000000000001,100.24,10,105.0,False,,,True,D_CORE,True,1.2405206704650018,0.9184586556090957,0.0,True,True,True,False,False
1719,mt989a,MT989A,fam_ac7207361ad9,1,singleton,family_fam_ac7207361ad9,1,other,100.27,100.27,10,105.0,False,,,True,D_CORE,True,0.6765825706155499,0.5362454292301394,0.0,True,True,True,False,False
1720,mt991,MT991,fam_2bba486263eb,1,singleton,family_fam_2bba486263eb,1,other,100.23,100.23,10,105.0,False,,,True,D_CORE,True,0.5404291131378873,0.43789127458763655,0.0,True,True,True,False,False
1721,mtr1,MTR1,fam_1245ffc2001b,1,singleton,family_fam_1245ffc2001b,1,other,100.32000000000001,100.32,10,105.0,False,,,True,V_IN,True,0.8917555446006205,0.6526262626413891,0.6743942818845284,True,True,True,False,False
1722,mtspqd,MTSPQD,fam_7845d9cc0ed6,1,singleton,family_fam_7845d9cc0ed6,1,other,99.82,99.82,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,True,True
1723,musc9,MUSC9,fam_0b87bc267ae7,1,singleton,family_fam_0b87bc267ae7,1,other,94.67999999999999,94.68,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
1724,muscoc17,MUSCOC17,fam_ca03f8b53fd6,1,singleton,family_fam_ca03f8b53fd6,1,other,95.02,95.02,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
1725,n10ma004,N10MA004,fam_b75d853f461f,1,singleton,family_fam_b75d853f461f,1,other,100.32,100.32,10,105.0,False,,,True,D_CORE,True,0.8847732787841585,0.7925561731039938,0.0,True,True,True,False,False
1726,n10ma01,N10MA01,fam_59436410b1ce,1,singleton,family_fam_59436410b1ce,1,other,99.96000000000001,99.96,10,105.0,False,,,True,D_CORE,True,,,,False,True,True,False,False
1727,n10ma011,N10MA011,fam_debf9dfaa7d0,1,singleton,family_fam_debf9dfaa7d0,1,other,100.18000000000002,100.18,10,105.0,False,,,True,D_CORE,True,1.0484922496540783,0.9227012195285514,0.0,True,True,True,False,False
1728,n10ma013,N10MA013,fam_6a5ee772039c,1,singleton,family_fam_6a5ee772039c,1,other,99.55000000000001,99.55,10,105.0,False,,,True,D_CORE,True,1.0679765478893706,0.9183579836310715,0.0,True,True,True,False,False
1729,n10ma015,N10MA015,fam_7d597a241cef,1,singleton,family_fam_7d597a241cef,1,other,100.32,100.32,10,105.0,False,,,True,D_CORE,True,1.3322141089175759,1.0764738928774473,0.0,True,True,True,False,False
1730,n10ma017,N10MA017,fam_2721f7a2f1f9,1,singleton,family_fam_2721f7a2f1f9,1,other,100.02000000000001,100.02,10,105.0,False,,,True,D_CORE,True,1.3324584537062587,1.0360144208446567,0.0,True,True,True,False,False
1731,n10ma02,N10MA02,fam_ddbe21ab819a,1,singleton,family_fam_ddbe21ab819a,1,other,100.55999999999999,100.56,10,105.0,False,,,True,D_CORE,True,0.9425045932695978,0.8357237560069227,0.0,True,True,True,False,False
1732,n10ma03,N10MA03,fam_ac649a4048a7,1,singleton,family_fam_ac649a4048a7,1,other,99.93,99.93,10,105.0,False,,,True,A_SHOT_VAL,True,0.9406667437053255,0.8117814749661226,0.0,True,True,True,False,False
1733,n10ma06,N10MA06,fam_0d985c6abbbd,1,singleton,family_fam_0d985c6abbbd,1,other,100.00999999999999,100.01,10,105.0,False,,,True,D_CORE,True,0.9110235185070823,0.8358723321283266,0.0,True,True,True,False,False
1734,n10ma08,N10MA08,fam_be32cebcc630,1,singleton,family_fam_be32cebcc630,1,other,99.97999999999999,99.98,10,105.0,False,,,True,D_CORE,True,1.0795410817326676,0.9361495741592207,0.0,True,True,True,False,False
1735,n10ma09,N10MA09,fam_3a3b95e5d53e,1,singleton,family_fam_3a3b95e5d53e,1,other,99.37999999999998,99.38,10,105.0,False,,,True,V_IN,True,0.7172050771050498,0.5637473926398289,0.5811042876791797,True,True,True,False,False
1736,n10ma12,N10MA12,fam_750f79abd24f,1,singleton,family_fam_750f79abd24f,1,other,100.16999999999999,100.17,10,105.0,False,,,True,T_OOD,True,1.4247138387942226,1.0830934139464006,0.2116432556549746,True,True,True,False,False
1737,n10ma14,N10MA14,fam_25c2b483a052,1,singleton,family_fam_25c2b483a052,1,other,100.38000000000001,100.38,10,105.0,False,,,True,D_CORE,True,1.1498940455432396,0.9580330601767617,0.0,True,True,True,False,False
